2018.09.07.22.18.58, PEER_DISCOVERED, 8981775377, 192.168.43.197
2018.09.07.22.19.01, SUMMARY_VECTOR_RECEIVED, 25593
2018.09.07.22.19.06, DEBUG Controller MISSING FILE START DOWNLOAD pri_user.bgp -1.0
2018.09.07.22.19.06, DEBUG Controller MISSING FILE START DOWNLOAD pub_8981775377.bgp -1.0
2018.09.07.22.19.06, DEBUG Controller MISSING FILE START DOWNLOAD pub_volunteer.bgp -1.0
2018.09.07.22.19.06, DEBUG Controller MISSING FILE START DOWNLOAD pub_user.bgp -1.0
2018.09.07.22.19.06, DEBUG Controller MISSING FILE START DOWNLOAD pub_manager.bgp -1.0
2018.09.07.22.19.06, START_FILE_DOWNLOAD, 96966f90c022b52d8d87c187cba6d52e, pri_user.bgp, 0, 683.0, 8981775377
2018.09.07.22.19.06, STOP_FILE_DOWNLOAD, 96966f90c022b52d8d87c187cba6d52e, pri_user.bgp, 683, 683.0, 8981775377
2018.09.07.22.19.06, START_FILE_DOWNLOAD, 1a2dbeb04fb317b23358a57437eef61a, pub_8981775377.bgp, 0, 313.0, 8981775377
2018.09.07.22.19.06, STOP_FILE_DOWNLOAD, 1a2dbeb04fb317b23358a57437eef61a, pub_8981775377.bgp, 313, 313.0, 8981775377
2018.09.07.22.19.06, START_FILE_DOWNLOAD, a0d12ea50d2b8c3738c919e58324, pub_volunteer.bgp, 0, 312.0, 8981775377
2018.09.07.22.19.06, STOP_FILE_DOWNLOAD, a0d12ea50d2b8c3738c919e58324, pub_volunteer.bgp, 312, 312.0, 8981775377
2018.09.07.22.19.06, START_FILE_DOWNLOAD, 30afd89a96cbba217ddc4fbc7e70d817, pub_manager.bgp, 0, 310.0, 8981775377
2018.09.07.22.19.06, START_FILE_DOWNLOAD, 035489be7e075265b1032bd58754f, pub_user.bgp, 0, 313.0, 8981775377
2018.09.07.22.19.06, STOP_FILE_DOWNLOAD, 035489be7e075265b1032bd58754f, pub_user.bgp, 313, 313.0, 8981775377
2018.09.07.22.19.06, STOP_FILE_DOWNLOAD, 30afd89a96cbba217ddc4fbc7e70d817, pub_manager.bgp, 310, 310.0, 8981775377
2018.09.07.22.19.11, SUMMARY_VECTOR_RECEIVED, 25976
2018.09.07.22.19.16, CHECKING OLD LOG FILES IF ANY
2018.09.07.22.19.16, DEBUG Controller MISSING FILE START DOWNLOAD pri_volunteer.bgp -1.0
2018.09.07.22.19.16, DEBUG Controller MISSING FILE START DOWNLOAD pri_manager.bgp -1.0
2018.09.07.22.19.16, DEBUG Controller MISSING FILE START DOWNLOAD bc91248a1c0d1ab88ee32f504f578141_v8981775377_volunteer_50.bgp -1.0
2018.09.07.22.19.16, START_FILE_DOWNLOAD, e320a9e6d1946c9557c1c68a1e42fa, bc91248a1c0d1ab88ee32f504f578141_v8981775377_volunteer_50.bgp, 0, 814.0, 8981775377
2018.09.07.22.19.16, STOP_FILE_DOWNLOAD, e320a9e6d1946c9557c1c68a1e42fa, bc91248a1c0d1ab88ee32f504f578141_v8981775377_volunteer_50.bgp, 814, 814.0, 8981775377
2018.09.07.22.19.16, START_FILE_DOWNLOAD, 5e9b91a4ebf791555e3189ae2e13aaf8, pri_manager.bgp, 0, 680.0, 8981775377
2018.09.07.22.19.16, STOP_FILE_DOWNLOAD, 5e9b91a4ebf791555e3189ae2e13aaf8, pri_manager.bgp, 680, 680.0, 8981775377
2018.09.07.22.19.16, START_FILE_DOWNLOAD, 3591b07dbcd3a2417e72b36b7cb8fc76, bc91248a1c0d1ab88ee32f504f578141_v8981775377_volunteer_50_8.diff, 0, 1123.0, 192.168.43.197
2018.09.07.22.19.16, STOP_FILE_DOWNLOAD, 3591b07dbcd3a2417e72b36b7cb8fc76, bc91248a1c0d1ab88ee32f504f578141_v8981775377_volunteer_50_8.diff, 1123, 1123.0, 192.168.43.197
2018.09.07.22.19.16, START_FILE_DOWNLOAD, a2b9fcfe53b1b289a8ef1e78d36f8b32, bc91248a1c0d1ab88ee32f504f578141_v8981775377_volunteer_50_26cca176ae16dc30.png, 0, 148596.0, 192.168.43.197
2018.09.07.22.19.16, START_FILE_DOWNLOAD, 86b316e0ec5e42c48a8b3698649a35db, bc91248a1c0d1ab88ee32f504f578141_v8981775377_volunteer_50_5.diff, 0, 954.0, 192.168.43.197
2018.09.07.22.19.16, START_FILE_DOWNLOAD, 137fc3f09728b73f1e32574f11578, pri_volunteer.bgp, 0, 682.0, 8981775377
2018.09.07.22.19.16, START_FILE_DOWNLOAD, 69f85fff7a666df1b5fbfd1a5793b7, bc91248a1c0d1ab88ee32f504f578141_v8981775377_volunteer_50_7e80373e98e821a1.png, 0, 205149.0, 192.168.43.197
2018.09.07.22.19.16, START_FILE_DOWNLOAD, eddff7cca62a2981f47b3d2beaf3ba, bc91248a1c0d1ab88ee32f504f578141_v8981775377_volunteer_50_37a6235aaeabef56.png, 0, 269525.0, 192.168.43.197
2018.09.07.22.19.16, START_FILE_DOWNLOAD, 547361f6a1b9fc16d16859fc62418eb, bc91248a1c0d1ab88ee32f504f578141_v8981775377_volunteer_50_7.diff, 0, 1069.0, 192.168.43.197
2018.09.07.22.19.16, STOP_FILE_DOWNLOAD, 86b316e0ec5e42c48a8b3698649a35db, bc91248a1c0d1ab88ee32f504f578141_v8981775377_volunteer_50_5.diff, 954, 954.0, 192.168.43.197
2018.09.07.22.19.16, STOP_FILE_DOWNLOAD, 137fc3f09728b73f1e32574f11578, pri_volunteer.bgp, 682, 682.0, 8981775377
2018.09.07.22.19.16, START_FILE_DOWNLOAD, b8277b75cea15b19beb09e7665e2b684, bc91248a1c0d1ab88ee32f504f578141_v8981775377_volunteer_50_4.diff, 0, 820.0, 192.168.43.197
2018.09.07.22.19.16, START_FILE_DOWNLOAD, 565aba85df922f431d7ddea1de9acce2, bc91248a1c0d1ab88ee32f504f578141_v8981775377_volunteer_50_3.diff, 0, 741.0, 192.168.43.197
2018.09.07.22.19.16, START_FILE_DOWNLOAD, ccbe8e91bd1dc4a1b57db52efe7f2658, bc91248a1c0d1ab88ee32f504f578141_v8981775377_volunteer_50_1.diff, 0, 505.0, 192.168.43.197
2018.09.07.22.19.16, START_FILE_DOWNLOAD, 8995e435eff896e8ba68563ffab9c32, bc91248a1c0d1ab88ee32f504f578141_v8981775377_volunteer_50_6.diff, 0, 1012.0, 192.168.43.197
2018.09.07.22.19.16, START_FILE_DOWNLOAD, fd71b6062241bdd0d9491f9659586a, bc91248a1c0d1ab88ee32f504f578141_v8981775377_volunteer_50_2.diff, 0, 601.0, 192.168.43.197
2018.09.07.22.19.16, STOP_FILE_DOWNLOAD, 547361f6a1b9fc16d16859fc62418eb, bc91248a1c0d1ab88ee32f504f578141_v8981775377_volunteer_50_7.diff, 1069, 1069.0, 192.168.43.197
2018.09.07.22.19.16, STOP_FILE_DOWNLOAD, 8995e435eff896e8ba68563ffab9c32, bc91248a1c0d1ab88ee32f504f578141_v8981775377_volunteer_50_6.diff, 1012, 1012.0, 192.168.43.197
2018.09.07.22.19.16, STOP_FILE_DOWNLOAD, ccbe8e91bd1dc4a1b57db52efe7f2658, bc91248a1c0d1ab88ee32f504f578141_v8981775377_volunteer_50_1.diff, 505, 505.0, 192.168.43.197
2018.09.07.22.19.16, STOP_FILE_DOWNLOAD, fd71b6062241bdd0d9491f9659586a, bc91248a1c0d1ab88ee32f504f578141_v8981775377_volunteer_50_2.diff, 601, 601.0, 192.168.43.197
2018.09.07.22.19.16, STOP_FILE_DOWNLOAD, 565aba85df922f431d7ddea1de9acce2, bc91248a1c0d1ab88ee32f504f578141_v8981775377_volunteer_50_3.diff, 741, 741.0, 192.168.43.197
2018.09.07.22.19.16, STOP_FILE_DOWNLOAD, b8277b75cea15b19beb09e7665e2b684, bc91248a1c0d1ab88ee32f504f578141_v8981775377_volunteer_50_4.diff, 820, 820.0, 192.168.43.197
