23.536094368220105,87.3368239402771
23.53648781923884,87.33630895614624
23.53674356176993,87.3357081413269
23.537102564310807,87.3350813538365
23.53739373922725,87.33454239805775
23.537723121452295,87.33392311892376
23.537960357092334,87.3334746501025
23.53825543987741,87.33292579072663
23.53852738429903,87.33241559424124
23.53884850063718,87.3317813873291
23.53915920481311,87.33121654566597
23.539465842831795,87.3306508451722
23.53969454205677,87.33022208919228
23.53998458333416,87.32967925606349
23.54025381104317,87.32918175056145
23.540586846511513,87.32856633338218
23.540852126090808,87.32807612138596
23.541054852910857,87.32770150040596
23.541334244641607,87.32718520860108
23.541605024416974,87.32668482989978
23.541844958335272,87.32623107186679
23.54209715210687,87.32574631583016
23.542369468630334,87.32525804303289
23.542649592840498,87.3247815803186
23.542945068337833,87.32427900553049
23.543201580562673,87.32384270252469
23.5434942226294,87.32334685769965
23.543766908009932,87.32288674604139
23.5440205683214,87.3224587351965
23.544352862589044,87.32189804098972
23.544614493907915,87.32145657837542
23.54489768566984,87.32097873483929
23.54524102995026,87.32039939158855
23.54551371170835,87.31993927993028
23.545789020059186,87.31947473530258
23.54604639980642,87.31903878360019
23.546167700326674,87.31870996540992
