23.533163121089736,87.30671882629395
23.53292704465352,87.30695486068726
23.532730313966386,87.30699777603148
23.53245489051023,87.30725526809692
23.532317178565933,87.30746984481812
23.532102982111052,87.30758876288043
23.531907603007248,87.30774247522001
23.531678083294345,87.3079152648626
23.531470732327953,87.30806872938396
23.531248467124055,87.30823323195678
23.530947301984675,87.30845612938226
23.530683566866383,87.30865949283745
23.530223602952017,87.30906280386623
23.529929065866906,87.309321062635
23.529690889722648,87.30953705286038
23.529464541589054,87.30983018875122
23.529228458516627,87.31010913848877
23.529034157155362,87.3102322545382
23.52884394607116,87.31048581623796
23.52867345017331,87.31072815502156
23.52849843921295,87.3109932669347
23.5283963,87.3111403
23.528225100733515,87.31141805648804
23.52814640568187,87.31169700622559
23.528008689228283,87.31193304061888
23.52779227736715,87.31231927871704
23.52779227736715,87.31261968612671
23.527536517436072,87.31281280517578
23.52743814809947,87.3131775856018
23.527182387480135,87.31334924697876
23.52708401787881,87.31360673904419
23.526887278455582,87.31386423110962
23.526828256571264,87.31410026550293
23.52668787477999,87.31439569549475
23.526572494766636,87.31463670730591
23.526356080543735,87.3148512840271
23.52622077902967,87.31524782616474
23.52603126879204,87.31559661681274
23.525842077861043,87.31594481928093
23.52560082313463,87.31639046752535
23.52546072153963,87.31667809511809
23.525279353435078,87.31705044211093
23.525160310322544,87.31735592449412
23.525022174113257,87.31777811050415
23.5249043,87.3182766
23.52481165962137,87.31853127479553
