23.545871277263068,87.31849908828734
23.54563522363605,87.3183274269104
23.54539916958524,87.3182201385498
23.545202457552506,87.31804847717285
23.544927060212267,87.31783390045165
23.544592648380817,87.31772661209106
23.544238564338173,87.31746912002563
23.543943493574268,87.31716871261595
23.543566761164662,87.3169812574033
23.54333455694562,87.31681431717782
23.543002613289577,87.31657567108368
23.542710481527788,87.31636549558031
23.542373570692543,87.31612257173852
23.542068679564586,87.31590273569982
23.541727126411296,87.3156564657996
23.54148230036233,87.3154739885522
23.541201086104017,87.31525926781981
23.54092862779032,87.31505629226889
23.54068135460257,87.3148795788776
23.54032586891727,87.31462553217884
23.54012718537085,87.31433629989624
23.53977308930461,87.3141860961914
23.539497680594003,87.3139500617981
23.53913087734776,87.3137675370636
23.538808019257985,87.31353659251172
23.53854692159489,87.31335251751244
23.53839603998455,87.31313467025757
23.53802226696711,87.31292009353636
23.53774685459039,87.31279134750366
23.53747144163699,87.31257677078246
23.537196028106923,87.3123836517334
23.53678290673059,87.31204032897949
23.53648781923884,87.3118257522583
23.536310766426034,87.31165409088135
23.53598441188815,87.31148922367765
23.5357229435186,87.31129356766378
23.535497068912306,87.31112977264455
23.535255371026526,87.31096088587051
23.534964635560264,87.31075773442184
23.534752576977592,87.31060955874004
23.534472955528443,87.31041417395097
23.53425378872559,87.31019325256347
23.534217464439333,87.309464977671
23.534232827037524,87.30912566130624
23.534252353327965,87.30869438069304
23.534270719045836,87.30828873379282
23.53428815783762,87.30790456334253
23.534009058174203,87.30749130249023
23.534135541765277,87.3070508525105
23.533751603934128,87.30676236682824
23.53353221038468,87.30659751786692
23.533385577343903,87.30647288835964
