23.5472681,87.2925283,0.0,0.0,0.0,20180825132913
23.547268,87.2925282,0.0,0.0,0.0,20180825132933
23.547273,87.2925212,0.0,0.0,0.0,20180825132956
23.5472729,87.2925214,0.0,0.0,0.0,20180825133016
23.5472724,87.2925217,0.0,0.0,0.0,20180825133036
23.547273,87.2925213,0.0,0.0,0.0,20180825133056
23.5472732,87.2925212,0.0,0.0,0.0,20180825133116
23.5472731,87.2925212,0.0,0.0,0.0,20180825133136
23.5472727,87.2925212,0.0,0.0,0.0,20180825133156
23.5472639,87.292525,0.0,0.0,0.0,20180825133216
23.5472819,87.2925317,0.0,0.0,0.0,20180825133236
23.5472818,87.2925251,0.0,0.0,0.0,20180825133256
23.5472817,87.292525,0.0,0.0,0.0,20180825133316
23.5472733,87.2925214,0.0,0.0,0.0,20180825133336
23.5472729,87.2925211,0.0,0.0,0.0,20180825133357
23.5472729,87.2925211,0.0,0.0,0.0,20180825133417
23.5472725,87.2925216,0.0,0.0,0.0,20180825133437
23.5472729,87.2925219,0.0,0.0,0.0,20180825133457
23.5472815,87.2925252,0.0,0.0,0.0,20180825133517
23.5473355,87.2925306,0.0,0.0,0.0,20180825133537
23.5472513,87.292525,0.0,0.0,0.0,20180825133557
23.5472504,87.292525,0.0,0.0,0.0,20180825133618
23.5472422,87.2925284,0.0,0.0,0.0,20180825133641
23.5472638,87.2925248,0.0,0.0,0.0,20180825133701
23.5472507,87.2925247,0.0,0.0,0.0,20180825133718
23.5472424,87.2925283,0.0,0.0,0.0,20180825133740
23.5472815,87.2925318,0.0,0.0,0.0,20180825133800
23.5472816,87.2925316,0.0,0.0,0.0,20180825133818
23.5472731,87.2925215,0.0,0.0,0.0,20180825133838
23.5472731,87.2925215,0.0,0.0,0.0,20180825133858
23.5472731,87.2925215,0.0,0.0,0.0,20180825133917
23.547273,87.2925217,0.0,0.0,0.0,20180825133938
23.5473351,87.2925307,0.0,0.0,0.0,20180825133958
23.5472732,87.2925284,0.0,0.0,0.0,20180825134018
23.5472692,87.2925282,0.0,0.0,0.0,20180825134038
23.5472732,87.2925214,0.0,0.0,0.0,20180825134058
23.5473373,87.2925312,0.0,0.0,0.0,20180825134118
23.5472736,87.2925222,0.0,0.0,0.0,20180825134138
23.5472737,87.2925223,0.0,0.0,0.0,20180825134158
23.5472606,87.2925279,0.0,0.0,0.0,20180825134218
23.5472608,87.2925279,0.0,0.0,0.0,20180825134238
23.5472559,87.2925282,0.0,0.0,0.0,20180825134259
23.547273,87.2925216,0.0,0.0,0.0,20180825134318
23.5472727,87.2925217,0.0,0.0,0.0,20180825134339
23.547273,87.2925216,0.0,0.0,0.0,20180825134359
23.5472729,87.2925216,0.0,0.0,0.0,20180825134419
23.5473275,87.2925296,0.0,0.0,0.0,20180825134439
23.5473352,87.2925304,0.0,0.0,0.0,20180825134459
23.5473353,87.2925301,0.0,0.0,0.0,20180825134519
23.5473346,87.2925306,0.0,0.0,0.0,20180825134539
23.5472724,87.2925219,0.0,0.0,0.0,20180825134559
23.54687814,87.29274313,0.38,0.0,0.0,20180825134618
23.54691656,87.29276949,0.18,0.0,0.0,20180825134619
23.5472651,87.2925312,0.0,0.0,0.0,20180825134619
23.54688406,87.29275962,0.57,0.0,0.0,20180825134620
23.54687427,87.29286698,0.0,0.0,0.0,20180825134620
23.54698746,87.2927325,0.34,0.0,0.0,20180825134621
23.54698336,87.29274266,0.86,0.0,0.0,20180825134622
23.54706205,87.2926567,0.0,0.0,0.0,20180825134623
23.54705516,87.29266051,0.0,0.0,0.0,20180825134624
23.54704993,87.29266219,0.0,0.0,0.0,20180825134625
23.54706823,87.29264521,0.0,0.0,0.0,20180825134626
23.54707412,87.29264542,0.0,0.0,0.0,20180825134627
23.5470834,87.29265148,0.0,0.0,0.0,20180825134628
23.54709873,87.29264468,0.0,0.0,0.0,20180825134629
23.54710725,87.2926326,0.0,0.0,0.0,20180825134630
23.54713189,87.2926192,0.5,0.0,0.0,20180825134631
23.5471503,87.29260986,0.86,0.0,0.0,20180825134632
23.54716259,87.29260706,0.71,0.0,0.0,20180825134633
23.54716754,87.29259607,0.37,0.0,0.0,20180825134634
23.54718215,87.29260143,0.49,0.0,0.0,20180825134635
23.54719833,87.29260985,1.39,0.0,0.0,20180825134636
23.5472051,87.29260891,0.57,0.0,0.0,20180825134637
23.54722464,87.29264125,2.7,0.0,0.0,20180825134638
23.54724218,87.2926533,0.83,0.0,0.0,20180825134639
23.5471679,87.2925501,0.0,0.0,0.0,20180825134639
23.54725824,87.29265006,1.68,0.0,0.0,20180825134640
23.54727369,87.2926524,1.06,0.0,0.0,20180825134641
23.54728176,87.29265321,0.39,0.0,0.0,20180825134642
23.54728767,87.29265307,0.35,0.0,0.0,20180825134643
23.54729502,87.29265654,0.73,0.0,0.0,20180825134644
23.54730394,87.29266304,0.97,0.0,0.0,20180825134645
23.54731326,87.29266916,0.93,0.0,0.0,20180825134646
23.54732039,87.29267445,0.59,0.0,0.0,20180825134647
23.5473264,87.29267919,0.78,0.0,0.0,20180825134648
23.5472353,87.2926797,0.0,0.0,0.0,20180825134649
23.54733172,87.29268515,0.7,0.0,0.0,20180825134649
23.5473369,87.29269324,0.97,0.0,0.0,20180825134650
23.54734084,87.29270295,0.97,0.0,0.0,20180825134651
23.54734572,87.29271226,0.67,0.0,0.0,20180825134652
23.54734876,87.29272149,0.82,0.0,0.0,20180825134653
23.54735171,87.29272937,0.48,0.0,0.0,20180825134654
23.5473562,87.2927332,0.65,0.0,0.0,20180825134655
23.54736152,87.29273437,0.69,0.0,0.0,20180825134656
23.54736773,87.29273559,0.69,0.0,0.0,20180825134657
23.54738056,87.29273932,1.1,0.0,0.0,20180825134658
23.54739469,87.29274196,1.1,0.0,0.0,20180825134659
23.54740344,87.29274428,0.3,0.0,0.0,20180825134700
23.54741137,87.29274806,1.31,0.0,0.0,20180825134701
23.54742173,87.29275625,1.31,0.0,0.0,20180825134702
23.54742752,87.29276746,0.62,0.0,0.0,20180825134703
23.54742333,87.29277479,0.0,0.0,0.0,20180825134704
23.54742024,87.29277739,0.0,0.0,0.0,20180825134705
23.54742162,87.29278812,0.97,0.0,0.0,20180825134706
23.54742342,87.29280044,0.97,0.0,0.0,20180825134707
23.54742544,87.29281212,0.86,0.0,0.0,20180825134708
23.54743398,87.29282026,0.94,0.0,0.0,20180825134709
23.5471971,87.2925914,0.0,0.0,0.0,20180825134710
23.54744818,87.29282552,1.08,0.0,0.0,20180825134710
23.54746134,87.29282976,0.91,0.0,0.0,20180825134711
23.54747287,87.29283355,0.91,0.0,0.0,20180825134712
23.54748342,87.29283893,0.85,0.0,0.0,20180825134713
23.54749397,87.29284348,1.01,0.0,0.0,20180825134714
23.54750604,87.29284954,1.18,0.0,0.0,20180825134715
23.54751892,87.29285302,0.0,0.0,0.0,20180825134716
23.54751517,87.29285412,0.0,0.0,0.0,20180825134717
23.54752007,87.29285793,0.98,0.0,0.0,20180825134718
23.54752761,87.29286585,1.1,0.0,0.0,20180825134719
23.54753647,87.29287374,1.08,0.0,0.0,20180825134720
23.54754471,87.29287842,0.64,0.0,0.0,20180825134721
23.547552,87.29288359,0.76,0.0,0.0,20180825134722
23.54756009,87.29288915,0.93,0.0,0.0,20180825134723
23.54756762,87.29289339,0.93,0.0,0.0,20180825134724
23.54757741,87.29289682,1.16,0.0,0.0,20180825134725
23.54758769,87.29289989,1.18,0.0,0.0,20180825134726
23.54759706,87.29290393,0.97,0.0,0.0,20180825134727
23.54760483,87.29290772,1.02,0.0,0.0,20180825134728
23.5471971,87.2925914,0.0,0.0,0.0,20180825134729
23.54761464,87.29291123,0.94,0.0,0.0,20180825134729
23.54762338,87.29291443,0.98,0.0,0.0,20180825134730
23.54763245,87.29291693,0.89,0.0,0.0,20180825134731
23.54763824,87.29291735,0.0,0.0,0.0,20180825134732
23.54764169,87.2929206,0.99,0.0,0.0,20180825134733
23.54764869,87.29292419,0.84,0.0,0.0,20180825134734
23.54765556,87.29292625,1.2,0.0,0.0,20180825134735
23.54766377,87.29292584,0.96,0.0,0.0,20180825134736
23.54767098,87.29292547,0.84,0.0,0.0,20180825134737
23.54767284,87.29292646,0.0,0.0,0.0,20180825134738
23.54767316,87.29292724,0.0,0.0,0.0,20180825134739
23.54767827,87.29292427,0.92,0.0,0.0,20180825134740
23.54768541,87.29292009,0.61,0.0,0.0,20180825134741
23.54768956,87.29291599,0.62,0.0,0.0,20180825134742
23.54769547,87.29291178,0.84,0.0,0.0,20180825134743
23.54770257,87.29290691,1.09,0.0,0.0,20180825134744
23.54771105,87.29289951,1.24,0.0,0.0,20180825134745
23.54771527,87.29289284,0.71,0.0,0.0,20180825134746
23.54771481,87.29288628,0.81,0.0,0.0,20180825134747
23.54771385,87.29287764,1.02,0.0,0.0,20180825134748
23.54771329,87.29286746,1.12,0.0,0.0,20180825134749
23.5474838,87.2927809,0.0,0.0,0.0,20180825134750
23.54771494,87.29285797,0.87,0.0,0.0,20180825134750
23.54771804,87.29284868,1.14,0.0,0.0,20180825134751
23.54772161,87.29283913,1.03,0.0,0.0,20180825134752
23.54772225,87.29283216,0.65,0.0,0.0,20180825134753
23.54772188,87.29282736,0.54,0.0,0.0,20180825134754
23.54772122,87.29282294,0.54,0.0,0.0,20180825134755
23.54772123,87.29282362,0.0,0.0,0.0,20180825134756
23.54772314,87.29282446,0.0,0.0,0.0,20180825134757
23.5477241,87.29282488,0.0,0.0,0.0,20180825134758
23.547727,87.29281484,1.01,0.0,0.0,20180825134759
